Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	G2-M Checkpoint	19/200	1.64942860590735e-14	6.92760014481087e-13	0	0	13.049793691866565	414.1451516273597	TOP2A;UBE2C;KIF11;MKI67;AURKB;GSPT1;SMC2;CCNA2;TPX2;SLC7A5;CHAF1A;PRC1;KIF4A;CDK1;PBK;KIF2C;MCM5;MCM6;MAD2L1
MSigDB_Hallmark_2020	E2F Targets	17/200	2.5964878509742656e-12	5.452624487045958e-11	0	0	11.403005464480875	304.19639644070537	TOP2A;BUB1B;MKI67;AURKB;GSPT1;CIT;MTHFD2;UBR7;KIF4A;CDK1;KIF2C;MCM5;MCM6;TK1;TRIP13;DLGAP5;MAD2L1
MSigDB_Hallmark_2020	Mitotic Spindle	14/199	2.855537463194206e-09	3.997752448471888e-08	0	0	9.117293981097662	179.37369428375442	TOP2A;KIF11;FGD4;TPX2;ANLN;PRC1;KIF4A;RASA1;CDK1;KIF2C;EZR;ARHGEF7;ECT2;DLGAP5
MSigDB_Hallmark_2020	Glycolysis	13/200	2.757462004904838e-08	2.8953351051500805e-07	0	0	8.323594626320595	144.88356821793252	GOT1;IGFBP3;PLOD2;AK4;PLOD1;PC;PKM;KIF2A;P4HA1;CDK1;PGK1;SLC16A3;MET
MSigDB_Hallmark_2020	mTORC1 Signaling	10/200	1.2063900860561188e-05	0.00010133676722871397	0	0	6.18751969744721	70.0754732973533	SLC7A5;GOT1;P4HA1;MTHFD2;PSAT1;NMT1;PGK1;SLC1A4;PLOD2;AK4
MSigDB_Hallmark_2020	Myc Targets V1	9/200	7.519899102566661e-05	0.0005263929371796662	0	0	5.5063575168287215	52.284917085723976	CCNA2;XPOT;CDK2;CAD;PGK1;MCM5;MCM6;GSPT1;MAD2L1
MSigDB_Hallmark_2020	Unfolded Protein Response	6/113	0.0005099899344298964	0.003059939606579378	0	0	6.4653221839645845	49.014380527790976	SLC7A5;XPOT;MTHFD2;PSAT1;PARN;SLC1A4
MSigDB_Hallmark_2020	Interferon Gamma Response	7/200	0.002064601444661136	0.010839157584470963	0	0	4.188052423041755	25.893966225271345	MTHFD2;FAS;PLA2G4A;TDRD7;GBP4;IFIT2;ICAM1
MSigDB_Hallmark_2020	Estrogen Response Late	6/200	0.00888093473822308	0.03729992590053693	0	0	3.5501899077590884	16.77055914340188	TOP2A;SLC7A5;TST;HSPB8;SLC1A4;ASS1
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	6/200	0.00888093473822308	0.03729992590053693	0	0	3.5501899077590884	16.77055914340188	IGFBP3;IGFBP2;FAS;PLOD2;PLOD1;VIM
MSigDB_Hallmark_2020	UV Response Up	5/158	0.013338700049026495	0.05092958200537389	0	0	3.7372701018391847	16.13411527946231	TST;PPAT;IGFBP2;CDK2;ICAM1
MSigDB_Hallmark_2020	Cholesterol Homeostasis	3/74	0.0279436796493434	0.09780287877270187	0	0	4.7965031568722685	17.15979814980681	ANXA5;FBXO6;ALDOC
MSigDB_Hallmark_2020	Hypoxia	5/200	0.03281626659266886	0.09844879977800658	0	0	2.9260584376863448	9.997847042580792	P4HA1;IGFBP3;PGK1;AK4;ALDOC
MSigDB_Hallmark_2020	Inflammatory Response	5/200	0.03281626659266886	0.09844879977800658	0	0	2.9260584376863448	9.997847042580792	AHR;ATP2B1;MET;TLR3;ICAM1
MSigDB_Hallmark_2020	Hedgehog Signaling	2/36	0.040308767138802576	0.1128645479886472	0	0	6.651764705882353	21.360055606688253	CDK6;RASA1
MSigDB_Hallmark_2020	Interferon Alpha Response	3/97	0.0549622308687015	0.13592530751071852	0	0	3.6186720469552456	10.498162192277857	TDRD7;GBP4;IFIT2
MSigDB_Hallmark_2020	Apoptosis	4/161	0.05501738637338606	0.13592530751071852	0	0	2.8962114796951512	8.399320370117023	TOP2A;PAK1;CDK2;FAS
MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	4/199	0.10070704870208014	0.1949040081433336	0	0	2.32731584407885	5.342445413371287	P4HA1;AHR;GBP4;CKAP4
MSigDB_Hallmark_2020	Estrogen Response Early	4/200	0.10209257569412712	0.1949040081433336	0	0	2.315323817388227	5.283280166676908	SEC14L2;SLC7A5;HSPB8;SLC1A4
MSigDB_Hallmark_2020	Myogenesis	4/200	0.10209257569412712	0.1949040081433336	0	0	2.315323817388227	5.283280166676908	PC;IGFBP3;HSPB8;PFKM
MSigDB_Hallmark_2020	Apical Junction	4/200	0.10209257569412712	0.1949040081433336	0	0	2.315323817388227	5.283280166676908	GRB7;VWF;RASA1;ICAM1
MSigDB_Hallmark_2020	p53 Pathway	4/200	0.10209257569412712	0.1949040081433336	0	0	2.315323817388227	5.283280166676908	KRT17;KIF13B;FAS;PITPNC1
MSigDB_Hallmark_2020	Spermatogenesis	3/135	0.11800170425537353	0.21548137298807332	0	0	2.571969696969697	5.496443817415466	CDK1;KIF2C;NCAPH
MSigDB_Hallmark_2020	UV Response Dn	3/144	0.1356920440789451	0.23746107713815395	0	0	2.406700904866716	4.807065790805146	MAP1B;ATP2B1;MET
MSigDB_Hallmark_2020	Protein Secretion	2/96	0.20874959403012985	0.3221135714632869	0	0	2.398662613981763	3.7577924885486986	OCRL;STAM
MSigDB_Hallmark_2020	Androgen Response	2/100	0.22172853032476644	0.3221135714632869	0	0	2.3002915451895043	3.4649325629972414	CDK6;PGM3
MSigDB_Hallmark_2020	Pperoxisome	2/104	0.23477095148267724	0.3221135714632869	0	0	2.2096358543417365	3.2020825616224937	TOP2A;ECI2
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	2/105	0.23803908648846	0.3221135714632869	0	0	2.1880721220527044	3.1405845312482135	CDK2;CDK1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	ATP2B1;IFIT2;ICAM1
MSigDB_Hallmark_2020	Adipogenesis	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	TST;HSPB8;NMT1
MSigDB_Hallmark_2020	Complement	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	KIF2A;ANXA5;PLA2G4A
MSigDB_Hallmark_2020	Xenobiotic Metabolism	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	PC;NMT1;FAS
MSigDB_Hallmark_2020	heme Metabolism	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	PC;ACP5;MARK3
MSigDB_Hallmark_2020	Allograft Rejection	3/200	0.26075860547027985	0.3221135714632869	0	0	1.7176614738316118	2.308812160797434	FAS;TLR3;ICAM1
MSigDB_Hallmark_2020	Myc Targets V2	1/58	0.4032895225349358	0.4768471465703553	0	0	1.970295055821372	1.7892260371993538	MCM5
MSigDB_Hallmark_2020	Fatty Acid Metabolism	2/158	0.4087261256317331	0.4768471465703553	0	0	1.4408058608058607	1.2891033637671403	ECI2;PTPRG
MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	1/87	0.5393195801195994	0.6122006044600857	0	0	1.3039772727272727	0.8051368169765303	FAS
MSigDB_Hallmark_2020	Bile Acid Metabolism	1/112	0.6315297807632483	0.6980065997909587	0	0	1.009009009009009	0.4637508117815916	PFKM
